longitude,latitude,start_date,end_date,label,cube,time_series
-55.0023854209932,-3.3677049878220067,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.00246394756851,-3.36780622090699,2001-01-01,2023-01-01,acariquara,NA,NA
-55.002393983313446,-3.3676952176461663,2001-01-01,2023-01-01,NA,NA,NA
-55.00261888632232,-3.3677637169621213,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.00241120613755,-3.367684902219304,2001-01-01,2023-01-01,breu branco,NA,NA
-55.00261888985278,-3.3677383215637797,2001-01-01,2023-01-01,morta,NA,NA
-55.002567125545255,-3.367743112665153,2001-01-01,2023-01-01,inga amarelo,NA,NA
-55.00235052748338,-3.3676798232933556,2001-01-01,2023-01-01,caqui,NA,NA
-55.00243757803064,-3.367737096430677,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00237640749878,-3.3676689372901127,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00239440799091,-3.367740835742459,2001-01-01,2023-01-01,fava amarela,NA,NA
-55.00232399874958,-3.36763490387153,2001-01-01,2023-01-01,seringueira,NA,NA
-55.0024720038081,-3.367716313616522,2001-01-01,2023-01-01,morta,NA,NA
-55.002315324998094,-3.367635347816162,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00241995751701,-3.367696068247415,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00233234814111,-3.367606557214623,2001-01-01,2023-01-01,morta,NA,NA
-55.002480556353866,-3.367700536802433,2001-01-01,2023-01-01,acariquara,NA,NA
-55.00231486602202,-3.3675979415887793,2001-01-01,2023-01-01,pente-de-macaco,NA,NA
-55.00251517611528,-3.3677058123252337,2001-01-01,2023-01-01,tauari,NA,NA
-55.002367082891574,-3.3676050853516557,2001-01-01,2023-01-01,NA,NA,NA
-55.00253237323717,-3.3676800469150954,2001-01-01,2023-01-01,quaruba,NA,NA
-55.00243627888961,-3.367566153672782,2001-01-01,2023-01-01,timborana,NA,NA
-55.0024716289401,-3.367655822981291,2001-01-01,2023-01-01,quinarana,NA,NA
-55.0023319156604,-3.3675693535983666,2001-01-01,2023-01-01,morta,NA,NA
-55.00245430880783,-3.3676577675956807,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00240995314464,-3.3675397347559044,2001-01-01,2023-01-01,preciosa,NA,NA
-55.002427897381665,-3.3676061185138164,2001-01-01,2023-01-01,abiurana branca,NA,NA
-55.00240979651965,-3.3675215888229544,2001-01-01,2023-01-01,muiratinga folha miuda,NA,NA
-55.002427725330115,-3.367584464961001,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00239219965477,-3.3675036216416783,2001-01-01,2023-01-01,pau-mulato,NA,NA
-55.00241890751776,-3.367569401286543,2001-01-01,2023-01-01,purui,NA,NA
-55.002374667854575,-3.367494626120988,2001-01-01,2023-01-01,envira-surucucu,NA,NA
-55.00248001228784,-3.3676073980722365,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.002366039295545,-3.367503889768615,2001-01-01,2023-01-01,joao-mole,NA,NA
-55.00247981538648,-3.367573690722286,2001-01-01,2023-01-01,inga vermelho,NA,NA
-55.00237457629387,-3.367485451848838,2001-01-01,2023-01-01,goiabao,NA,NA
-55.00247991901885,-3.367591431432802,2001-01-01,2023-01-01,seringueira,NA,NA
-55.00238312654003,-3.3674671152346587,2001-01-01,2023-01-01,tauari,NA,NA
-55.00248855751493,-3.367582243763314,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.00240924833069,-3.3674580780575956,2001-01-01,2023-01-01,envira preta,NA,NA
-55.002479970834976,-3.3676003017880927,2001-01-01,2023-01-01,freijo branco,NA,NA
-55.002409170017785,-3.3674490050911223,2001-01-01,2023-01-01,liana,NA,NA
-55.00248004855906,-3.367613607320908,2001-01-01,2023-01-01,murta,NA,NA
-55.00239169003406,-3.3674488799260773,2001-01-01,2023-01-01,liana,NA,NA
-55.002497274942506,-3.367587218270536,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.002549566941624,-3.3676406967699135,2001-01-01,2023-01-01,ucuuba vermelha,NA,NA
-55.002374301611425,-3.3674579290326703,2001-01-01,2023-01-01,castanha,NA,NA
-55.0025496429009,-3.3676667000020717,2001-01-01,2023-01-01,bacabi,NA,NA
-55.00233061821342,-3.367457742749654,2001-01-01,2023-01-01,papo-de-mutum,NA,NA
-55.00259292886372,-3.3676638471067877,2001-01-01,2023-01-01,fava branca,NA,NA
-55.00238242054778,-3.3673939236693364,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002592907840416,-3.3676433484379613,2001-01-01,2023-01-01,louro preto,NA,NA
-55.00234738109306,-3.367393065504272,2001-01-01,2023-01-01,envira preta,NA,NA
-55.002627571099545,-3.367636245369848,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.002321435802024,-3.3674204005709973,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002627571548366,-3.3676354013892538,2001-01-01,2023-01-01,liana,NA,NA
-55.002618909851385,-3.367594414306225,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.002312685874614,-3.367420262008533,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00261022616255,-3.367594782274467,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00240034840094,-3.3674398442157742,2001-01-01,2023-01-01,NA,NA,NA
-55.00262761957009,-3.3675450954607267,2001-01-01,2023-01-01,inga amarelo,NA,NA
-55.00232996948721,-3.367401937325281,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00261020480046,-3.3675098776822723,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.002268279712354,-3.367372178250733,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002575352949606,-3.367518928262993,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00224268645715,-3.3674191535058093,2001-01-01,2023-01-01,purui,NA,NA
-55.002566587102685,-3.3674949404376786,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.002251574313185,-3.3674288209105034,2001-01-01,2023-01-01,morta,NA,NA
-55.0025839698656,-3.3674502567252462,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.00221673903037,-3.367437998110403,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002540298534655,-3.3674586368900927,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.00220845919405,-3.367466876620542,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00258394571996,-3.3674331238483353,2001-01-01,2023-01-01,papo-de-mutum,NA,NA
-55.0022957928647,-3.3674669959315273,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00261018343402,-3.3674249730899235,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002287184178215,-3.3674764115368463,2001-01-01,2023-01-01,jatereu,NA,NA
-55.00262766983054,-3.3674505696288306,2001-01-01,2023-01-01,canela-de-jacamim,NA,NA
-55.002305234572056,-3.367523269161726,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.00249638916744,-3.367414352102211,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.002305588741386,-3.3675513998114988,2001-01-01,2023-01-01,goiabao,NA,NA
-55.00246221775294,-3.367542159068624,2001-01-01,2023-01-01,abiurana branca,NA,NA
-55.00222755243713,-3.3675725535123906,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00247948376162,-3.367516920448555,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.002245370027666,-3.367600682698229,2001-01-01,2023-01-01,tauari,NA,NA
-55.002505569592195,-3.3675042186253705,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00225433288284,-3.3676193977431033,2001-01-01,2023-01-01,capueiro,NA,NA
-55.0024532775461,-3.3675083638101517,2001-01-01,2023-01-01,tucuma,NA,NA
-55.002435588286595,-3.3674752841013564,2001-01-01,2023-01-01,timborana,NA,NA
-55.002470504323064,-3.3674743510753755,2001-01-01,2023-01-01,muirapiranga,NA,NA
-55.0024613528297,-3.3674101281491358,2001-01-01,2023-01-01,envira preta,NA,NA
-55.00254987077632,-3.3677447096982123,2001-01-01,2023-01-01,tachi pitomba,NA,NA
-55.0025496935402,-3.3676840354901096,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.002618917494594,-3.367539390942938,2001-01-01,2023-01-01,inga branco,NA,NA
-55.00259280184403,-3.367540000982487,2001-01-01,2023-01-01,tachi pitomba,NA,NA
-55.002558095419964,-3.3675857549391437,2001-01-01,2023-01-01,ucuuba,NA,NA
-55.00247893450374,-3.367422894682694,2001-01-01,2023-01-01,caferana,NA,NA
-55.0025141270618,-3.3674672941746855,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.002497067058115,-3.3675466476392595,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.002531913244034,-3.367554502000602,2001-01-01,2023-01-01,breu vermelho,NA,NA
-55.00253255212085,-3.3677288699373795,2001-01-01,2023-01-01,breu,NA,NA
-55.002471865989236,-3.3676940744123836,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.00219577666424,-3.3662595402872784,2001-01-01,2023-01-01,caqui casca dura,NA,NA
-55.00233114255481,-3.3664748319227598,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.002341335217785,-3.3664552379850994,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.00229040884493,-3.3664490974711887,2001-01-01,2023-01-01,fava,NA,NA
-55.00257473675134,-3.3663148664917664,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.002177175911164,-3.3664662031167145,2001-01-01,2023-01-01,pau-de-remo,NA,NA
-55.00255838433017,-3.3662920532822693,2001-01-01,2023-01-01,morta,NA,NA
-55.002161220574706,-3.366457469815348,2001-01-01,2023-01-01,fava,NA,NA
-55.002517004465766,-3.366313417777565,2001-01-01,2023-01-01,jutai-pororoca,NA,NA
-55.00222264113877,-3.366443807888693,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.002499716406675,-3.3663423894702076,2001-01-01,2023-01-01,murta,NA,NA
-55.00217502183618,-3.3664174373858096,2001-01-01,2023-01-01,louro preto,NA,NA
-55.00246452922961,-3.366191703464294,2001-01-01,2023-01-01,pau-de-colher,NA,NA
-55.002219856586436,-3.3663954781363277,2001-01-01,2023-01-01,pau-de-bicho,NA,NA
-55.00217711564595,-3.366338819525868,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.00245628504397,-3.3663858071812105,2001-01-01,2023-01-01,breu branco,NA,NA
-55.00218669642961,-3.366328620268488,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.002426126098555,-3.3663195799742893,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.00226310312272,-3.366306418729672,2001-01-01,2023-01-01,abiurana,NA,NA
-55.00241734026206,-3.366329229521731,2001-01-01,2023-01-01,quinarana,NA,NA
-55.00228050150973,-3.3662962110268837,2001-01-01,2023-01-01,fava,NA,NA
-55.00238331128248,-3.366471141776786,2001-01-01,2023-01-01,ucuuba,NA,NA
-55.00228149715405,-3.3662865509695745,2001-01-01,2023-01-01,purui,NA,NA
-55.002415221699366,-3.366366580770113,2001-01-01,2023-01-01,louro-chumbo,NA,NA
-55.00230685020447,-3.3662762400437134,2001-01-01,2023-01-01,macaranduba,NA,NA
-55.002422108268746,-3.3663941308262424,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.00227950586533,-3.3663058710840943,2001-01-01,2023-01-01,purui,NA,NA
-55.00243006146214,-3.3664038973370607,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-55.002268553771934,-3.366412131713205,2001-01-01,2023-01-01,andiroba,NA,NA
-55.00240281766151,-3.366434356010492,2001-01-01,2023-01-01,purui,NA,NA
-55.00225259843437,-3.366403398413372,2001-01-01,2023-01-01,pau-de-remo,NA,NA
-55.00238392316,-3.366461747097982,2001-01-01,2023-01-01,tachi,NA,NA
-55.00227054506232,-3.3663928115989226,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.002409395646794,-3.3664692967026584,2001-01-01,2023-01-01,cacau,NA,NA
-55.00236347393811,-3.3663879229397136,2001-01-01,2023-01-01,acariquara,NA,NA
-55.00242678522317,-3.3664680666528226,2001-01-01,2023-01-01,acoita-cavalo,NA,NA
-55.002362085712,-3.3664068260309903,2001-01-01,2023-01-01,fava-arara-tucupi,NA,NA
-55.0023992200766,-3.3662268801253377,2001-01-01,2023-01-01,liana,NA,NA
-55.00236277982509,-3.366397374485306,2001-01-01,2023-01-01,purui,NA,NA
-55.00242316630428,-3.366226513587948,2001-01-01,2023-01-01,NA,NA,NA
-55.00234807565244,-3.366369832873825,2001-01-01,2023-01-01,purui,NA,NA
-55.00239315586403,-3.366198761400443,2001-01-01,2023-01-01,morta,NA,NA
-55.002324558231116,-3.3663519597642217,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-55.00242687378176,-3.366161148902266,2001-01-01,2023-01-01,louro preto,NA,NA
-55.00235863348247,-3.3663410148573045,2001-01-01,2023-01-01,purui,NA,NA
-55.00242075474375,-3.366133068088593,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.00236763861484,-3.3663312136656547,2001-01-01,2023-01-01,tauari,NA,NA
-55.00245845454141,-3.366151928951862,2001-01-01,2023-01-01,embauba branca,NA,NA
-55.00235182033596,-3.3663223855894473,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.00245069176128,-3.366151899486513,2001-01-01,2023-01-01,joao-mole,NA,NA
-55.00233450418409,-3.3663325364267997,2001-01-01,2023-01-01,matamata,NA,NA
-55.00237858902441,-3.3662931526146846,2001-01-01,2023-01-01,gema-de-ovo,NA,NA
-55.00243717511012,-3.3661145651288344,2001-01-01,2023-01-01,inga,NA,NA
-55.0023724974013,-3.366265052845418,2001-01-01,2023-01-01,inhare,NA,NA
-55.002462234461476,-3.3660685710430047,2001-01-01,2023-01-01,NA,NA,NA
-55.002365848725695,-3.3662463098438162,2001-01-01,2023-01-01,cupiuba,NA,NA
-55.00245471838925,-3.366068370977163,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.00234977492639,-3.366246630023677,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.002477631772884,-3.366059747095887,2001-01-01,2023-01-01,abiurana branca,NA,NA
-55.002309590428744,-3.366247430472069,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00252250352706,-3.3660637943264504,2001-01-01,2023-01-01,espinho de judeu,NA,NA
-55.00234254178673,-3.3662372627453285,2001-01-01,2023-01-01,jatereu,NA,NA
-55.00252196165055,-3.3660883922578946,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.002334532299166,-3.366237403879397,2001-01-01,2023-01-01,inhare,NA,NA
-55.00255242733105,-3.3660709718290565,2001-01-01,2023-01-01,inga amarelo,NA,NA
-55.00230343516916,-3.366228346269161,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.002544437421925,-3.3661069856763417,2001-01-01,2023-01-01,jutai,NA,NA
-55.002313244060105,-3.3662090177096786,2001-01-01,2023-01-01,goiabao,NA,NA
-55.0025749367801,-3.3661110737090887,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.00228846666223,-3.366218930568069,2001-01-01,2023-01-01,ucuuba terra-firme,NA,NA
-55.00248285747453,-3.366121640441648,2001-01-01,2023-01-01,mapatirana,NA,NA
-55.002271506867864,-3.3662288349816336,2001-01-01,2023-01-01,maracatiara,NA,NA
-55.00250559336553,-3.3661319795792237,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.00226244691276,-3.366238674083663,2001-01-01,2023-01-01,carapanauba,NA,NA
-55.002512337788296,-3.3661703938088747,2001-01-01,2023-01-01,NA,NA,NA
-55.002355209360566,-3.3661800711351906,2001-01-01,2023-01-01,fava,NA,NA
-55.00257488567383,-3.3661631441118374,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.00231507087534,-3.3661898113283186,2001-01-01,2023-01-01,capueiro,NA,NA
-55.00256696321599,-3.366194625533468,2001-01-01,2023-01-01,maracatiara,NA,NA
-55.002282558110295,-3.3661996757646344,2001-01-01,2023-01-01,louro preto,NA,NA
-55.00255087952424,-3.3662245587113158,2001-01-01,2023-01-01,breu branco,NA,NA
-55.00226891419082,-3.366180372538582,2001-01-01,2023-01-01,NA,NA,NA
-55.00252693329478,-3.366224925252018,2001-01-01,2023-01-01,goiabao,NA,NA
-55.00227106994956,-3.3661609386900677,2001-01-01,2023-01-01,espeturana,NA,NA
-55.00251895121837,-3.3662250474320845,2001-01-01,2023-01-01,morta,NA,NA
-55.00226438504958,-3.366151192298902,2001-01-01,2023-01-01,tachi preto,NA,NA
-55.00251074103409,-3.3662342989126097,2001-01-01,2023-01-01,muiratinga,NA,NA
-55.00234533752805,-3.3661133016690137,2001-01-01,2023-01-01,inga folha grauda,NA,NA
-55.002534477755326,-3.3662520203728823,2001-01-01,2023-01-01,inhare,NA,NA
-55.002353794418646,-3.3661038795893017,2001-01-01,2023-01-01,quinarana,NA,NA
-55.00246832,-3.3662949611003636,2001-01-01,2023-01-01,louro-pimenta,NA,NA
-55.00236219648524,-3.366094495420646,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002558479784526,-3.3662785299320395,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.002370543727814,-3.366085149163183,2001-01-01,2023-01-01,joao-mole,NA,NA
-55.00257480813013,-3.3662421474812767,2001-01-01,2023-01-01,envira cuminan,NA,NA
-55.00231848827709,-3.3660743919282496,2001-01-01,2023-01-01,fava-barbatimao,NA,NA
-55.002574799318104,-3.366251125136856,2001-01-01,2023-01-01,fava branca,NA,NA
-55.002365301872175,-3.366056461769424,2001-01-01,2023-01-01,NA,NA,NA
-55.00238244375935,-3.3660284883088183,2001-01-01,2023-01-01,jatereu,NA,NA
-55.00238846196225,-3.366047667289767,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-55.002338891210975,-3.3660172487392748,2001-01-01,2023-01-01,NA,NA,NA
-55.002272480107386,-3.3660145951336653,2001-01-01,2023-01-01,tachi folha grande,NA,NA
-55.00221817785682,-3.3660323062650477,2001-01-01,2023-01-01,inga-de-rosca,NA,NA
-55.00224305344385,-3.3660725808122285,2001-01-01,2023-01-01,louro cheiroso,NA,NA
-55.002234267610184,-3.366082230358287,2001-01-01,2023-01-01,envira preta,NA,NA
-55.00221155492509,-3.3660817438889725,2001-01-01,2023-01-01,iperana,NA,NA
-55.002278615102675,-3.3660929202197183,2001-01-01,2023-01-01,breu branco,NA,NA
-55.002262285785385,-3.366102388654424,2001-01-01,2023-01-01,louro preto,NA,NA
-55.00223697875021,-3.366121639324027,2001-01-01,2023-01-01,pau-de-remo,NA,NA
-55.00225117972146,-3.3661315857828273,2001-01-01,2023-01-01,jatereu,NA,NA
-55.002197224036344,-3.3661311141339505,2001-01-01,2023-01-01,atarana,NA,NA
-55.00219857603527,-3.3661212076537055,2001-01-01,2023-01-01,capueiro,NA,NA
-55.002559370686356,-3.366152311996108,2001-01-01,2023-01-01,acariquarana,NA,NA
-55.00252809429561,-3.3661640129435924,2001-01-01,2023-01-01,matamata preto,NA,NA
-55.00252135956509,-3.3661157232928023,2001-01-01,2023-01-01,canela de jacamim,NA,NA
-55.00253724931472,-3.3660796441324177,2001-01-01,2023-01-01,melancieira,NA,NA
-55.002575010793166,-3.3660356614017055,2001-01-01,2023-01-01,matamata branco,NA,NA
-55.00248478267836,-3.3660691712402584,2001-01-01,2023-01-01,caferana,NA,NA
-55.00246778763868,-3.3661149862801945,2001-01-01,2023-01-01,castanha do para,NA,NA
-55.00242813501198,-3.3662823045481463,2001-01-01,2023-01-01,envira preta,NA,NA
-55.002466311573436,-3.366345693532189,2001-01-01,2023-01-01,tauari,NA,NA
-54.998964572267695,-3.366142333589293,2001-01-01,2023-01-01,goiabinha,NA,NA
-54.99873461950181,-3.3661861616919664,2001-01-01,2023-01-01,breu branco,NA,NA
-54.998957758336196,-3.366124042976885,2001-01-01,2023-01-01,louro preto,NA,NA
-54.99873633159343,-3.366158727589887,2001-01-01,2023-01-01,macucu,NA,NA
-54.99892399120008,-3.3661245956926,2001-01-01,2023-01-01,inga vermelho,NA,NA
-54.99876159300918,-3.3661580229334476,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.998922994057004,-3.366034131589093,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99875538882257,-3.36612372412775,2001-01-01,2023-01-01,louro canelado,NA,NA
-54.998972933507915,-3.366047676614131,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99874694453226,-3.366123850927542,2001-01-01,2023-01-01,coracao-de-negro,NA,NA
-54.998978556992974,-3.3659840135149928,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.99875541348576,-3.3660837382426196,2001-01-01,2023-01-01,tauari,NA,NA
-54.99898307057737,-3.365932915500978,2001-01-01,2023-01-01,jatereu,NA,NA
-54.99873163635244,-3.3660984197227815,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99898314457054,-3.365932077828572,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.998712284342766,-3.3661391261763653,2001-01-01,2023-01-01,goiabao,NA,NA
-54.9989731751418,-3.36584755872167,2001-01-01,2023-01-01,arataciu,NA,NA
-54.998675544416876,-3.3661930751061853,2001-01-01,2023-01-01,matamata vermelho,NA,NA
-54.99894723301748,-3.365845174407675,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99866844726658,-3.366169978919914,2001-01-01,2023-01-01,breu,NA,NA
-54.99899402156054,-3.365808939989836,2001-01-01,2023-01-01,carapanauba,NA,NA
-54.998633898586235,-3.3661881070757573,2001-01-01,2023-01-01,quinarana,NA,NA
-54.99890125341865,-3.365763937267777,2001-01-01,2023-01-01,acariquara,NA,NA
-54.99863805018521,-3.3661888969926315,2001-01-01,2023-01-01,pau-de-remo,NA,NA
-54.99890623107285,-3.3658126187223876,2001-01-01,2023-01-01,papo-de-mutum,NA,NA
-54.998627843888926,-3.3661427521583778,2001-01-01,2023-01-01,fava-barbatimao,NA,NA
-54.998869276211956,-3.365839776448952,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99868212967937,-3.3660762775323536,2001-01-01,2023-01-01,envira-cana,NA,NA
-54.99886063009144,-3.3658389873655645,2001-01-01,2023-01-01,arataciu,NA,NA
-54.998642222664905,-3.366028741873857,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.998608754262406,-3.366016568811623,2001-01-01,2023-01-01,matamata,NA,NA
-54.99883419004467,-3.3658437310819216,2001-01-01,2023-01-01,pau-de-colher,NA,NA
-54.99856740493106,-3.36598830387234,2001-01-01,2023-01-01,NA,NA,NA
-54.99882914980395,-3.365791245270357,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.99855887163635,-3.3659880267713422,2001-01-01,2023-01-01,seringueira,NA,NA
-54.99882170148487,-3.365772422776993,2001-01-01,2023-01-01,capueiro,NA,NA
-54.998604740675795,-3.3659229774055177,2001-01-01,2023-01-01,matamata vermelho,NA,NA
-54.99880432149252,-3.3657704463990656,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.99861256456752,-3.3659388104444616,2001-01-01,2023-01-01,breu,NA,NA
-54.998792280790354,-3.3659504960582773,2001-01-01,2023-01-01,envira branca,NA,NA
-54.99861275273063,-3.3659349705251067,2001-01-01,2023-01-01,matamata vermelho,NA,NA
-54.998814249659326,-3.3660052569214662,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.99860200225053,-3.365979784033502,2001-01-01,2023-01-01,envira cheirosa,NA,NA
